id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20829946,"Room with amazing view, in great area.",62971202,Tisa,,Westerpark,52.38423536973132,4.8666674303626065,Private room,70,1,1,2017-09-24,0.41,2,34
9721501,Penthouse apt with roof terrace!,50178899,Vicky,,Westerpark,52.389645972476316,4.879140337247965,Entire home/apt,95,6,8,2017-08-27,0.34,1,24
4413032,Our attic in the 'Zeeheldenbuurt',22787522,Karen,,Westerpark,52.3885671218851,4.885528089315191,Private room,85,3,150,2017-11-27,3.99,1,95
20240003,Lovely apt. in the heart of Amsterdam!,84449589,Christiaan,,Westerpark,52.388551755584466,4.885544816921904,Entire home/apt,79,2,9,2017-09-27,2.35,46,0
3757688,THE WESTERPARK APARTMENT,17992415,Joppe,,Westerpark,52.3889654574141,4.879618425855571,Entire home/apt,285,1,36,2017-11-06,0.89,1,365
16078461,Beautiful studio in central Amsterdam,5385464,Selma,,Westerpark,52.38219371063415,4.877051572672671,Entire home/apt,120,2,5,2017-11-08,0.41,1,197
5036630,Bright & cozy apt Westerpark area,11681401,Lotte,,Westerpark,52.38395181524855,4.872726674316715,Entire home/apt,95,1,26,2017-10-02,1.05,1,7
1366589,100m2 apt. in centre of Amsterdam,7415831,Jeroen,,Westerpark,52.387190863727184,4.883387156639218,Entire home/apt,150,2,2,2017-04-08,0.07,1,0
13167309,Lovely Appartement with great view.,62971202,Tisa,,Westerpark,52.3848578781391,4.865353253115209,Entire home/apt,100,4,22,2017-06-16,1.21,2,25
16209949,COZY HOMEY home in A'dam!,87871054,Wouter,,Westerpark,52.37369480374878,4.874842499874365,Entire home/apt,149,2,1,2017-04-26,0.09,40,0
3037184,Spacious Apartment Westerpark,15463911,Fabrizio,,Westerpark,52.38347552736515,4.877409335864133,Entire home/apt,100,2,39,2017-11-26,0.92,2,127
5999768,Bright Westerpark apt - 100 sq.m,1543023,Milou,,Westerpark,52.38434754637194,4.87236858733959,Entire home/apt,190,2,11,2017-08-20,0.39,1,24
18372140,"Cosy apartment in Amsterdam West, close to Joordan",77099449,Irina,,Westerpark,52.37535162325074,4.873234343924501,Entire home/apt,120,3,17,2017-08-21,2.33,1,63
15783317,Ground floor canal view apartment Amsterdam City,102084480,James&Debby,,Westerpark,52.390512540010455,4.884677117139403,Entire home/apt,115,3,27,2017-10-29,2.09,1,25
891375,*NEW* Perfectly located @Westerpark,4707486,Peter,,Westerpark,52.38546201293202,4.873590459951871,Entire home/apt,89,2,7,2017-01-01,0.50,1,0
16286936,Newly renovated spacious apartment,9882618,Roselle,,Westerpark,52.38250505276798,4.871962980245086,Entire home/apt,99,2,4,2017-11-18,0.35,1,1
1517398,Modern apartment in Westerpark ,8101051,Carla,,Westerpark,52.384334949884746,4.880003997867035,Entire home/apt,100,2,47,2017-11-26,0.94,1,7
14144819,Spacious and Cosy Appartment,8705457,Caspar,,Westerpark,52.380711285660496,4.877003765092432,Entire home/apt,120,2,5,2017-05-14,0.32,1,0
4904202,Luxury water apartment Silodam,11930041,Christian,,Westerpark,52.39249800342087,4.8919780572894584,Entire home/apt,175,5,0,,,1,0
12965116,Super Cozy 45 m2 suitable for couples and family.,14183886,Luis,,Westerpark,52.37948773622771,4.868687582403755,Entire home/apt,54,2,1,2016-05-24,0.05,22,125
1398007,Unique studio/loft in Amsterdam Centre 140 sqm.,7550463,Lisa,,Westerpark,52.389087675530924,4.888066759858422,Entire home/apt,250,2,3,2017-05-28,0.17,1,0
13489292,Elegant & sunny top-floor apartment,77287826,David,,Westerpark,52.38380985321378,4.871462575291927,Entire home/apt,150,3,2,2016-11-01,0.12,1,0
3138408,Monument Family Apartment Amsterdam,15935138,Sanne,,Westerpark,52.3917164381748,4.876838596320111,Entire home/apt,200,7,2,2015-08-11,0.06,1,0
8377415,Top location with amazing view + boat,44150834,Natascha,,Westerpark,52.38520796118349,4.877258254546279,Entire home/apt,249,2,27,2017-10-16,1.01,1,209
21376181,Welcoming & Convenient apartment Center/Westerpark,102672266,Jort,,Westerpark,52.38284654504233,4.874500217678967,Entire home/apt,99,4,2,2017-10-30,1.36,1,0
18145120,Super nice family apartment with garden,84449589,Christiaan,,Westerpark,52.38957479379462,4.881193919669485,Entire home/apt,149,2,5,2017-08-27,1.14,46,0
20663114,"Comfortable place, great location",28236206,Bram,,Westerpark,52.39160815957875,4.875305448127971,Entire home/apt,153,2,10,2017-11-25,3.75,1,0
2575174,Central & Beautiful!,13171143,Dirk,,Westerpark,52.378471942484644,4.876284996839964,Entire home/apt,149,2,23,2017-09-20,0.53,1,64
7820311,great appartment down town,693472,Ayden,,Westerpark,52.37791970498042,4.873004356313688,Entire home/apt,130,3,32,2017-11-19,1.16,1,21
4772874,"Canal view: big, central, 2 bdrms",3556952,Jo,,Westerpark,52.38075414171378,4.877663610724849,Entire home/apt,140,3,10,2016-09-28,0.33,2,0
19882831,¡BRIGHT! TOP FLOOR APT w/ TERRACE,279834,Nick,,Westerpark,52.376144775705846,4.869941875604969,Entire home/apt,175,2,4,2017-10-22,1.54,1,4
7720440,Light and Arty Downtown Flat.,11149202,Thomas,,Westerpark,52.38904512418689,4.888689640366981,Entire home/apt,101,3,21,2017-11-07,0.75,1,69
19285367,Clean charming private room,127438392,Sagal,,Westerpark,52.37998555046548,4.87058138362364,Private room,60,1,2,2017-10-27,0.38,1,31
4314620,"Sunny home, hip area, creative vibes, canal & cat",6143602,Nicole,,Westerpark,52.3801897074903,4.87590364162026,Entire home/apt,78,15,1,2015-02-08,0.03,1,0
13391335,"Charming appartment, perfect location /w balcony",20481669,Casper,,Westerpark,52.38970821605741,4.8774715395689965,Entire home/apt,95,7,6,2017-06-19,0.34,1,130
10802130,Quiet flat with great canal view,54533162,Andries,,Westerpark,52.376109976481054,4.864915370577792,Entire home/apt,90,3,7,2017-06-26,0.34,1,0
13897189,Spacious & bright apartment in Westerpark area,4542627,Malu,,Westerpark,52.382821702001614,4.872497533212501,Entire home/apt,97,3,20,2017-11-26,1.32,1,18
19620663,Perfectly Located Delightful Cosy Gem for 2,6107661,Mayura,,Westerpark,52.380308571189964,4.870087794491839,Entire home/apt,100,2,12,2017-10-31,2.90,1,0
6928523,"Grand house on canal, Center",7995151,Stefanie,,Westerpark,52.37394863019927,4.874219573304823,Entire home/apt,450,2,2,2015-08-10,0.07,1,0
21614040,Cosy apartment near the center of Amsterdam,41348691,Luky,,Westerpark,52.38980871208277,4.877713564755636,Entire home/apt,180,3,0,,,1,41
14897891,Luxury 3 bedrooms apartment with roof terrace,892550,Asaf,,Westerpark,52.373704776141,4.872923428976319,Entire home/apt,239,4,12,2017-08-21,0.82,2,8
16538964,Cozy Private Room in Amsterdam Westerpark,28871351,Ann,,Westerpark,52.379718027060754,4.8712830748373275,Private room,89,2,11,2017-10-14,1.38,1,355
21091007,Stylish private apartment in trendy Amsterdam-West,35934107,Coco Milou,,Westerpark,52.38940956266419,4.880994112859607,Entire home/apt,200,2,0,,,1,180
21796024,"Modern, warm apartment near city center",3501126,Jeroen,,Westerpark,52.39089801016505,4.876591749988297,Entire home/apt,99,2,0,,,1,34
9932327,Amazing 360 degrees cityview loft,913437,Yael,,Westerpark,52.3844798785059,4.881099771877414,Entire home/apt,250,3,11,2017-08-13,0.48,5,16
939211,Cozy apartment + bikes Westerpark,5073186,Marijke,,Westerpark,52.38868205667139,4.867773474225048,Entire home/apt,125,3,47,2017-11-05,1.17,1,169
2053284,Heavenly bright romantic loft,2228518,Bo,,Westerpark,52.39111797672288,4.878177333587478,Entire home/apt,152,3,43,2017-04-25,0.90,1,363
7885088,Great apartment in Westerpark,40913567,Nurdin,,Westerpark,52.37902983209596,4.876689527988421,Private room,57,2,2,2015-11-28,0.07,1,0
10810548,Cozy Beachy feel Apartment.,13476825,Your Amsterdam Home,,Westerpark,52.375090353637695,4.869718577054227,Entire home/apt,85,3,19,2017-09-19,0.89,2,5
17584360,Spacious modern decorated home w/ Sauna & Jucuzzi,259495,Marcel,,Westerpark,52.3844405146149,4.872566532209383,Entire home/apt,161,2,8,2017-10-22,1.00,1,6
17756649,Beautiful renovated apartment next to City Centre,9227977,Eva,,Westerpark,52.38007067937077,4.869311881597112,Entire home/apt,120,2,3,2017-11-13,0.47,1,0
13947054,Cosy Apartment Bentinckstraat,517215,Niels En Viv (Welcome Back),,Westerpark,52.38277684387254,4.8742024447482,Entire home/apt,100,2,2,2016-08-22,0.12,52,156
8147813,Modern cosy apartment @ Jordaan,6114519,Jeroen,,Westerpark,52.37847938172087,4.871851139012027,Entire home/apt,109,2,19,2017-04-30,0.69,1,0
5087895,2 kamer appartement naast de Jordaan,26283403,Willem,,Westerpark,52.38298001044278,4.8782163658179964,Entire home/apt,246,2,0,,,1,0
19287928,"Private apartment with beautiful view, free wifi",132940802,Nienke,,Westerpark,52.3846412946455,4.870892288826764,Entire home/apt,75,7,0,,,1,0
7196528,Beautiful apartment in Jordaan!,8748124,Tim,,Westerpark,52.37903870272205,4.874617691924487,Entire home/apt,99,9,0,,,1,156
8769385,Cozy Apartment for a relaxing stay,14331244,Diana,,Westerpark,52.380780492402636,4.868677192866052,Entire home/apt,100,1,8,2017-10-15,0.34,1,0
4869956,Spacious apartment Jordaan/center,7908960,Vincent,,Westerpark,52.374747435282025,4.865799259027819,Entire home/apt,225,1,1,2015-01-02,0.03,1,0
18790361,Welcome to Family house Spaarndammerdijk,130782848,Maaike,,Westerpark,52.392636880701794,4.871109121471049,Entire home/apt,120,2,5,2017-09-17,0.76,1,122
13367017,"Ground floor app.,1-4 persons,Westerpark,Amsterdam",75880016,Marieke,,Westerpark,52.38566603354731,4.871030446659597,Entire home/apt,135,2,4,2017-10-02,0.22,1,8
11063909,Cosy app. 5 min from city centre,20832488,Daisy,,Westerpark,52.38998247583978,4.889539487507927,Entire home/apt,110,1,5,2017-09-03,0.64,1,0
21713475,"Cozy, clean, comfortable apartment Westerpark!",8780994,Christine,,Westerpark,52.39079802553126,4.8841490478926595,Entire home/apt,120,2,0,,,1,9
14897712,Cosy private app. near Jordaan and westergas area,82612368,Bernadette,,Westerpark,52.380469100722756,4.877359611872161,Entire home/apt,98,3,12,2017-07-30,0.84,1,0
19838531,GREAT Apt. near CS and Westerpark!,65859990,Martijn,,Westerpark,52.37415572132733,4.871234546248314,Entire home/apt,120,2,5,2017-10-30,1.88,58,356
10146182,Nice full equipped App.  Amsterdam,575095,Paulien,,Westerpark,52.38947864866987,4.875730762440835,Entire home/apt,90,3,0,,,1,0
17950854,Happy Home stylish house for 3,517215,Niels En Viv (Welcome Back),,Westerpark,52.38334216487988,4.871544726130015,Entire home/apt,179,2,2,2017-08-07,0.45,52,0
11682788,Bright and cosy apt with balcony,36150181,Jelle,,Westerpark,52.39010317057006,4.877367639266115,Entire home/apt,120,2,4,2016-10-23,0.21,1,0
21581177,COZY apt NEAR CITY CENTRE,64553005,Lesley,,Westerpark,52.3732620926584,4.870781512515953,Private room,99,1,2,2017-11-19,1.87,2,362
17690945,Modern & cozy apartment,46529303,Anne,,Westerpark,52.391243083516805,4.875341151936509,Entire home/apt,100,1,3,2017-09-17,0.37,1,28
3329357,Light & cozy home near city center,16808461,Esther,,Westerpark,52.387185660609845,4.881229583401698,Entire home/apt,190,2,25,2017-11-08,0.60,1,332
20663632,Cozy studio in Westerpark,47280399,Fati,,Westerpark,52.38967421454583,4.880886472071005,Private room,55,1,10,2017-11-20,3.49,1,82
18031157,Cozy apartment across the Westerpark,124020841,Peter-Paul,,Westerpark,52.384368387140086,4.871670106810137,Entire home/apt,175,1,16,2017-09-18,2.11,1,61
20813963,light apartment near Westerpark (9mins to centre),91440793,Joanna,,Westerpark,52.382639323335844,4.871226831241942,Entire home/apt,145,1,3,2017-11-12,0.99,1,6
21364983,All you need for a great stay!,23152569,Karlijn,,Westerpark,52.38016010095236,4.871465509620484,Entire home/apt,120,2,0,,,1,4
15797457,Designer Loft apartment (100m2) near Jordaan,24941690,Diddo,,Westerpark,52.37886143700681,4.874998715024271,Entire home/apt,199,2,4,2017-11-06,1.46,1,29
13422706,Cosy apartment near the Center & Westerpark,76510060,Sophie,,Westerpark,52.38973036731468,4.877984530729473,Entire home/apt,86,2,7,2017-11-26,0.40,1,0
16011324,Westerpark Chill Room,20989148,Jocha,,Westerpark,52.38422216581977,4.864186993680552,Private room,95,3,3,2017-07-04,0.25,1,361
13389882,Renovated luxurious apartment near City Centre,18081557,Paul,,Westerpark,52.37897301668644,4.87499540872222,Entire home/apt,110,2,10,2017-11-03,0.64,1,0
17911838,Charming apartment with garden next to the Centre,5349653,Klaas,,Westerpark,52.389280137367706,4.88612581610906,Entire home/apt,88,2,11,2017-07-25,1.40,1,12
19648488,City Center stay in Amsterdam!,84449589,Christiaan,,Westerpark,52.374489776902436,4.872097551701612,Entire home/apt,79,2,7,2017-08-20,1.58,46,0
13324244,Spacious and modernly renovated apartment in West,18885065,Maarten,,Westerpark,52.37537531805331,4.872053361044789,Entire home/apt,126,2,16,2017-11-05,1.15,1,10
19353540,Minimal-design apartment with rooftop terrace.,9590993,Sander,,Westerpark,52.39154823404694,4.878739330561242,Entire home/apt,170,3,4,2017-10-14,0.76,1,0
13422521,Beautiful new Appartment with bath and 2 bedrooms,76508418,Koen,,Westerpark,52.38814610082779,4.878683077983889,Entire home/apt,180,1,16,2017-09-03,0.92,1,0
5906942,Cozy 2BD apartment near centre!,2135841,Sanna,,Westerpark,52.38831647749018,4.8791423307034805,Entire home/apt,200,2,21,2017-08-18,1.19,1,24
543932,PLAYFUL SPLIT-LEVEL LOFT+GARDEN,2303229,Dirk,,Westerpark,52.374718046641384,4.872329938082845,Entire home/apt,295,3,102,2017-05-19,1.55,1,365
4721855,Luxurious and cosy apartment,4450008,Dirk,,Westerpark,52.388412335140714,4.87851256529144,Entire home/apt,145,4,30,2017-07-13,0.85,1,12
6048826,Charming studio near city centre,7843249,Truus,,Westerpark,52.38790271909709,4.879405159953989,Entire home/apt,84,3,48,2017-06-04,1.52,1,0
13388868,Great apartment for family in center of Amsterdam,17680565,Bas,,Westerpark,52.38734133167851,4.882757034579487,Entire home/apt,180,2,19,2017-10-29,1.11,1,23
5610318,Trendy Amsterdam Studio,29084513,Kirsten,,Westerpark,52.385240231162534,4.873988009075764,Entire home/apt,130,2,97,2017-11-21,2.98,1,285
8440818,Spacious yet Cozy 120m² APT near Westerpark,10917686,Yuri,,Westerpark,52.388564008353484,4.879308416437572,Private room,63,2,157,2017-11-24,5.96,2,15
3525634,Cute cozy 1BD apt in Amsterdam city,3264738,Pay,,Westerpark,52.379158044816506,4.870560919149533,Entire home/apt,129,1,65,2017-11-26,1.57,1,347
20204560,Nice place in the city centre,143850637,Berenice,,Westerpark,52.37947998100675,4.875676432169935,Entire home/apt,120,5,6,2017-10-29,1.43,1,0
2957820,Lovely colourful houseboat,15095588,Annique,,Westerpark,52.383305212576964,4.879913346482143,Entire home/apt,220,4,16,2016-08-23,0.37,1,0
6344284,Cozy Amsterdam Apartment For Two,19364602,Roy,,Westerpark,52.387508781982596,4.8803083852437235,Entire home/apt,90,3,1,2015-06-01,0.03,1,0
17681983,Cosy and romantic 2P appt near famous Westerpark!,120418905,Michaël,,Westerpark,52.38772451234161,4.880560625337132,Entire home/apt,90,2,1,2017-04-18,0.13,1,23
14863901,"Apartment close to Centre, Jordaan and CS",62741298,Robin,,Westerpark,52.38833919830163,4.886516327973619,Entire home/apt,210,3,3,2017-01-02,0.20,1,0
16895223,"Bright, spacious houseboat in center + two bikes",3897179,Yasemin,,Westerpark,52.37934441049911,4.870148525156304,Entire home/apt,170,1,16,2017-05-28,1.83,1,0
12897731,Cosy house near city center,19774620,Sanne,,Westerpark,52.381333868114396,4.870660220267902,Entire home/apt,85,2,11,2017-09-11,0.58,1,0
5897414,Cozy apartment near centre,5564925,Olga,,Westerpark,52.379442833479416,4.870260527035871,Entire home/apt,90,1,6,2017-06-05,0.19,1,0
3885999,Centrally Located Fabulous Spacious Apartment!,20053097,Caroline,,Westerpark,52.379212837757244,4.87579675383148,Entire home/apt,345,2,65,2017-11-01,1.65,1,365
15879328,Lovely house - CITY CENTER,102963024,Wouter,,Westerpark,52.37373931598866,4.86859291268098,Entire home/apt,99,2,0,,,1,0
6521238,Stay in the popular Westerpark area,1677859,Rutger,,Westerpark,52.38403668407174,4.871708578984781,Entire home/apt,100,3,11,2016-06-27,0.38,1,0
20466466,Comfy & Cosy Amsterdam apartment,2197579,Charlotte,,Westerpark,52.38964196260426,4.886720299122414,Entire home/apt,100,3,2,2017-10-16,0.88,1,0
19843214,Stylish city apt with balcony,140274323,Tim,,Westerpark,52.374702683300576,4.871771507050045,Entire home/apt,100,2,2,2017-08-10,0.48,1,0
9254696,Family friendly home with two cats,5182266,Georg,,Westerpark,52.38066977151571,4.870273342545066,Entire home/apt,120,2,2,2016-03-29,0.09,1,0
7523012,Cozy apartment center of Amsterdam,23060282,Jesse,,Westerpark,52.37309578238696,4.870686943054046,Private room,85,3,113,2017-11-28,3.93,2,333
19325381,"Bright, sunny and peaceful apartment with balcony",8632496,Brian,,Westerpark,52.37943311112984,4.870006570895608,Entire home/apt,70,5,1,2017-07-06,0.20,1,0
19278489,Spacious and quiet apartment centrally located,6062940,Barbara,,Westerpark,52.38432462596344,4.873591861776484,Entire home/apt,450,1,9,2017-09-03,1.65,1,62
19991681,Modern design one-bedroom apt! Great location!,45655021,Astrid,,Westerpark,52.38208075862158,4.869883860299474,Entire home/apt,130,2,0,,,1,0
12258413,Super nice house near Westerpark,22356312,Karlijn,,Westerpark,52.390051829133036,4.877003395993826,Entire home/apt,100,1,0,,,1,0
553514,"B&B WestergasTverblijf , Cosy!",618589,Mirjam,,Westerpark,52.38463845038312,4.8698365771133645,Entire home/apt,90,2,147,2017-07-04,2.45,1,199
18153256,Lovely studio apartment in the Jordaan area,28696556,Floor,,Westerpark,52.38531743071923,4.878552324751971,Entire home/apt,175,2,21,2017-10-15,2.67,1,278
2490116,Sunny place near center + Roof top!,12955104,Mariette,,Westerpark,52.37754635797603,4.871126308494184,Entire home/apt,111,2,36,2017-09-16,0.82,1,20
1179403,Sunny apartment next to Westerpark,6452432,Joost,,Westerpark,52.39021162399955,4.881136888890028,Entire home/apt,109,10,12,2014-11-12,0.22,1,311
13762312,Cosy apartment in popular area next to Jordaan,11486991,Isabelle,,Westerpark,52.38433945596366,4.872055909535372,Entire home/apt,79,2,4,2017-09-17,0.25,1,9
17975252,Cozy apartment with balcony in Westerpark,88777827,Danielle,,Westerpark,52.38462553371475,4.873167938179113,Entire home/apt,110,2,19,2017-06-18,2.38,1,63
21921049,Apartment with 2 bedrooms in Jordaan,26285012,Rob,,Westerpark,52.3764962293311,4.870071207921876,Entire home/apt,180,2,0,,,1,22
9075972,Cosy place near to Jordaan and Westerpark,47334123,Marten,,Westerpark,52.38147852180256,4.868886173721085,Entire home/apt,150,3,27,2017-10-29,1.09,1,15
19428821,Trendy home + lovely garden near Westerpark,136167754,Marijke,,Westerpark,52.382136596342015,4.868899631027124,Entire home/apt,160,2,4,2017-08-06,0.88,1,0
